Created as New Dataset,GF-PVC043 By Administrator Date Tuesday, July 26 2022
cm-1,%T
893.00,91.65
892.00,91.68
891.00,91.72
890.00,91.74
889.00,91.75
888.00,91.75
887.00,91.74
886.00,91.73
885.00,91.72
884.00,91.70
883.00,91.69
882.00,91.68
881.00,91.66
880.00,91.65
879.00,91.64
878.00,91.63
877.00,91.62
876.00,91.61
875.00,91.61
874.00,91.60
873.00,91.60
872.00,91.61
871.00,91.62
870.00,91.64
869.00,91.65
868.00,91.64
867.00,91.62
866.00,91.60
865.00,91.58
864.00,91.56
863.00,91.54
862.00,91.52
861.00,91.49
860.00,91.45
859.00,91.43
858.00,91.40
857.00,91.36
856.00,91.33
855.00,91.30
854.00,91.27
853.00,91.23
852.00,91.20
851.00,91.17
850.00,91.15
849.00,91.12
848.00,91.09
847.00,91.04
846.00,91.00
845.00,90.95
844.00,90.89
843.00,90.81
842.00,90.72
841.00,90.63
840.00,90.54
839.00,90.46
838.00,90.37
837.00,90.28
836.00,90.18
835.00,90.10
834.00,90.06
833.00,90.05
832.00,90.09
831.00,90.20
830.00,90.38
829.00,90.63
828.00,90.92
827.00,91.25
826.00,91.59
825.00,91.93
824.00,92.23
823.00,92.51
822.00,92.76
821.00,92.96
820.00,93.10
819.00,93.21
818.00,93.28
817.00,93.31
816.00,93.32
815.00,93.32
814.00,93.31
813.00,93.29
812.00,93.26
811.00,93.25
810.00,93.23
809.00,93.23
808.00,93.22
807.00,93.21
806.00,93.20
805.00,93.18
804.00,93.15
803.00,93.11
802.00,93.08
801.00,93.03
800.00,92.98
799.00,92.92
798.00,92.87
797.00,92.80
796.00,92.72
795.00,92.64
794.00,92.55
793.00,92.47
792.00,92.39
791.00,92.31
790.00,92.22
789.00,92.12
788.00,91.99
787.00,91.86
786.00,91.73
785.00,91.59
784.00,91.46
783.00,91.32
782.00,91.18
781.00,91.01
780.00,90.84
779.00,90.66
778.00,90.48
777.00,90.30
776.00,90.09
775.00,89.88
774.00,89.66
773.00,89.43
772.00,89.18
771.00,88.93
770.00,88.67
769.00,88.40
768.00,88.12
767.00,87.84
766.00,87.54
765.00,87.24
764.00,86.92
763.00,86.61
762.00,86.31
761.00,86.00
760.00,85.70
759.00,85.42
758.00,85.17
757.00,84.93
756.00,84.70
755.00,84.47
754.00,84.25
753.00,84.03
752.00,83.79
751.00,83.54
750.00,83.30
749.00,83.04
748.00,82.77
747.00,82.50
746.00,82.24
745.00,81.97
744.00,81.67
743.00,81.37
742.00,81.08
741.00,80.76
740.00,80.44
739.00,80.13
738.00,79.83
737.00,79.52
736.00,79.20
735.00,78.88
734.00,78.56
733.00,78.22
732.00,77.87
731.00,77.51
730.00,77.15
729.00,76.79
728.00,76.42
727.00,76.07
726.00,75.74
725.00,75.39
724.00,75.03
723.00,74.68
722.00,74.33
721.00,73.94
720.00,73.52
719.00,73.11
718.00,72.72
717.00,72.31
716.00,71.86
715.00,71.39
714.00,70.93
713.00,70.45
712.00,69.94
711.00,69.42
710.00,68.90
709.00,68.33
708.00,67.71
707.00,67.07
706.00,66.41
705.00,65.70
704.00,64.91
703.00,64.10
702.00,63.29
701.00,62.51
700.00,61.78
699.00,61.21
698.00,60.83
697.00,60.59
696.00,60.43
695.00,60.31
694.00,60.22
693.00,60.08
692.00,59.89
691.00,59.69
690.00,59.53
689.00,59.34
688.00,59.12
687.00,58.93
686.00,58.79
685.00,58.64
684.00,58.46
683.00,58.31
682.00,58.18
681.00,58.05
680.00,57.90
679.00,57.79
678.00,57.75
677.00,57.70
676.00,57.65
675.00,57.63
674.00,57.69
673.00,57.75
672.00,57.81
671.00,57.89
670.00,58.02
669.00,58.13
668.00,58.22
667.00,58.37
666.00,58.58
665.00,58.74
664.00,58.83
663.00,58.90
662.00,58.97
661.00,58.96
660.00,58.85
659.00,58.69
658.00,58.51
657.00,58.25
656.00,57.88
655.00,57.50
654.00,57.14
653.00,56.75
652.00,56.32
651.00,55.91
650.00,55.55
