Created as New Dataset,Sample 001 By Administrator Date Tuesday, October 31 2023
cm-1,%T
892.00,96.50
891.00,96.53
890.00,96.58
889.00,96.62
888.00,96.67
887.00,96.72
886.00,96.77
885.00,96.82
884.00,96.86
883.00,96.90
882.00,96.93
881.00,96.98
880.00,97.03
879.00,97.08
878.00,97.11
877.00,97.14
876.00,97.17
875.00,97.18
874.00,97.19
873.00,97.20
872.00,97.21
871.00,97.24
870.00,97.27
869.00,97.29
868.00,97.31
867.00,97.31
866.00,97.31
865.00,97.32
864.00,97.34
863.00,97.37
862.00,97.40
861.00,97.41
860.00,97.42
859.00,97.42
858.00,97.43
857.00,97.43
856.00,97.45
855.00,97.46
854.00,97.46
853.00,97.47
852.00,97.47
851.00,97.49
850.00,97.51
849.00,97.52
848.00,97.51
847.00,97.51
846.00,97.50
845.00,97.52
844.00,97.55
843.00,97.57
842.00,97.58
841.00,97.57
840.00,97.56
839.00,97.56
838.00,97.57
837.00,97.58
836.00,97.58
835.00,97.59
834.00,97.60
833.00,97.62
832.00,97.63
831.00,97.63
830.00,97.63
829.00,97.62
828.00,97.62
827.00,97.60
826.00,97.59
825.00,97.58
824.00,97.58
823.00,97.59
822.00,97.59
821.00,97.57
820.00,97.52
819.00,97.45
818.00,97.37
817.00,97.29
816.00,97.23
815.00,97.20
814.00,97.19
813.00,97.22
812.00,97.25
811.00,97.29
810.00,97.31
809.00,97.31
808.00,97.28
807.00,97.23
806.00,97.16
805.00,97.09
804.00,97.04
803.00,97.03
802.00,97.06
801.00,97.14
800.00,97.24
799.00,97.36
798.00,97.47
797.00,97.56
796.00,97.64
795.00,97.70
794.00,97.74
793.00,97.77
792.00,97.78
791.00,97.79
790.00,97.79
789.00,97.80
788.00,97.80
787.00,97.81
786.00,97.81
785.00,97.83
784.00,97.85
783.00,97.87
782.00,97.87
781.00,97.85
780.00,97.84
779.00,97.84
778.00,97.84
777.00,97.85
776.00,97.86
775.00,97.87
774.00,97.87
773.00,97.88
772.00,97.90
771.00,97.91
770.00,97.90
769.00,97.89
768.00,97.89
767.00,97.92
766.00,97.95
765.00,97.96
764.00,97.97
763.00,97.98
762.00,97.98
761.00,97.97
760.00,97.98
759.00,97.99
758.00,98.00
757.00,98.01
756.00,98.01
755.00,98.01
754.00,97.99
753.00,97.97
752.00,97.96
751.00,97.96
750.00,97.98
749.00,98.00
748.00,98.02
747.00,98.02
746.00,97.99
745.00,97.95
744.00,97.91
743.00,97.89
742.00,97.85
741.00,97.80
740.00,97.73
739.00,97.61
738.00,97.42
737.00,97.09
736.00,96.55
735.00,95.63
734.00,94.16
733.00,92.22
732.00,90.29
731.00,89.05
730.00,88.94
729.00,89.85
728.00,91.20
727.00,92.38
726.00,93.08
725.00,93.24
724.00,92.84
723.00,91.79
722.00,90.04
721.00,87.78
720.00,85.59
719.00,84.12
718.00,83.68
717.00,84.20
716.00,85.46
715.00,87.20
714.00,89.11
713.00,90.86
712.00,92.25
711.00,93.26
710.00,93.97
709.00,94.50
708.00,94.90
707.00,95.20
706.00,95.45
705.00,95.67
704.00,95.84
703.00,95.97
702.00,96.10
701.00,96.21
700.00,96.31
699.00,96.39
698.00,96.46
697.00,96.53
696.00,96.58
695.00,96.62
694.00,96.65
693.00,96.67
692.00,96.66
691.00,96.63
690.00,96.61
689.00,96.61
688.00,96.62
687.00,96.61
686.00,96.61
685.00,96.66
684.00,96.72
683.00,96.78
682.00,96.81
681.00,96.82
680.00,96.84
679.00,96.84
678.00,96.85
677.00,96.85
676.00,96.85
675.00,96.86
674.00,96.88
673.00,96.92
672.00,96.96
671.00,96.98
670.00,96.96
669.00,96.94
668.00,96.93
667.00,96.96
666.00,97.00
665.00,97.04
664.00,97.07
663.00,97.06
662.00,97.02
661.00,96.97
660.00,96.92
659.00,96.89
658.00,96.89
657.00,96.90
656.00,96.89
655.00,96.86
654.00,96.83
653.00,96.80
652.00,96.79
651.00,96.77
650.00,96.74
